tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
42,44.07,1106.52,4,7,4,Two year,DSL,No,Yes,Yes,Male,0,Yes,Yes,0
39,107.43,5150.18,3,2,0,Two year,No,Yes,Yes,Yes,Male,0,Yes,No,0
41,103.06,693.63,3,6,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
24,42.47,1160.2,1,2,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
60,59.93,5193.58,3,2,0,One year,DSL,No,Yes,Yes,Female,0,No,No,0
46,60.97,2783.32,3,9,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,1
19,117.82,5692.79,2,8,0,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,1
68,38.09,4503.66,2,1,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,Yes,Yes,1
42,99.92,2122.57,2,3,3,Two year,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
32,53.42,5241.54,2,5,3,Month-to-month,Fiber optic,Yes,No,No,Male,1,No,Yes,1
39,93.09,1018.56,2,2,0,One year,DSL,Yes,Yes,No,Female,0,No,Yes,0
36,62.0,4337.64,1,9,1,Month-to-month,Fiber optic,No,No,Yes,Female,1,No,No,0
36,77.84,3553.47,1,9,3,One year,DSL,No,Yes,Yes,Male,0,Yes,Yes,0
3,103.26,2216.2,1,6,2,One year,Fiber optic,No,Yes,Yes,Female,0,No,No,1
8,100.42,4871.64,2,6,2,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,1
70,106.64,6983.54,4,4,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,0
41,25.96,7991.35,2,2,4,One year,Fiber optic,Yes,Yes,Yes,Male,1,Yes,Yes,0
68,89.21,4901.33,2,1,1,Month-to-month,DSL,No,Yes,No,Female,0,No,No,0
13,34.0,3297.18,1,3,3,One year,Fiber optic,No,Yes,Yes,Male,0,No,No,1
49,61.58,1879.14,2,3,2,One year,DSL,Yes,Yes,No,Male,0,Yes,Yes,0
60,74.86,2131.06,1,7,2,One year,DSL,Yes,No,No,Male,1,No,No,0
2,60.27,3887.69,2,7,1,Month-to-month,No,No,No,Yes,Female,0,Yes,No,1
60,71.96,3001.49,3,4,3,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,Yes,1
5,119.65,7319.13,4,5,1,One year,Fiber optic,No,No,Yes,Female,0,Yes,No,0
44,33.52,3009.53,4,7,0,Month-to-month,No,No,Yes,No,Male,0,No,No,1
27,87.55,3050.21,1,0,2,Two year,DSL,Yes,Yes,No,Female,0,No,No,0
32,59.6,3129.92,3,4,1,Two year,No,No,Yes,No,Female,0,No,Yes,0
21,33.3,6709.3,4,3,1,Month-to-month,DSL,No,No,Yes,Female,0,No,No,0
8,35.87,5241.23,1,3,0,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,0
50,114.93,4951.93,2,1,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,Yes,0
67,107.96,2739.73,2,9,2,Two year,No,Yes,Yes,Yes,Male,0,No,No,0
44,110.7,6561.44,3,0,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,0
58,119.15,403.07,4,5,2,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,No,1
3,40.83,6979.3,2,6,4,One year,Fiber optic,No,Yes,No,Male,0,Yes,Yes,1
70,55.54,4150.72,1,4,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,Yes,1
2,86.92,3246.18,2,7,0,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,Yes,1
44,68.38,4027.62,2,8,2,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,No,0
2,61.84,5372.58,4,1,0,One year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
35,55.78,200.85,4,3,4,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
30,79.38,6985.26,1,8,4,Month-to-month,No,Yes,No,No,Male,0,No,No,1
8,77.56,3629.24,3,4,2,Two year,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,0
22,36.15,2809.44,3,2,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,Yes,0
44,67.17,1192.14,2,5,3,One year,DSL,Yes,Yes,No,Female,0,Yes,No,0
58,75.35,3571.78,1,2,2,Month-to-month,DSL,No,No,No,Male,0,No,Yes,1
36,77.03,4020.95,3,4,3,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,Yes,1
69,41.01,3288.81,3,2,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,1
31,94.23,5461.41,2,5,2,One year,Fiber optic,Yes,Yes,No,Female,1,Yes,No,0
47,22.52,3425.08,1,9,3,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
55,55.48,7695.2,3,4,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
62,98.02,4834.29,4,8,1,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,0
30,76.39,6479.08,4,2,1,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
55,46.12,963.91,2,5,0,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,0
16,89.5,3238.6,2,7,1,One year,DSL,Yes,Yes,Yes,Female,1,Yes,Yes,0
12,76.74,2761.1,2,6,3,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,0
17,99.62,4598.91,2,5,1,One year,Fiber optic,No,No,Yes,Male,0,Yes,No,1
16,93.5,6902.8,3,1,2,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,Yes,0
12,81.01,718.87,1,6,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,1,No,Yes,1
8,68.82,673.34,2,7,2,Two year,Fiber optic,Yes,No,No,Male,0,No,Yes,1
3,33.32,6817.51,2,0,1,Month-to-month,No,Yes,Yes,Yes,Male,0,No,Yes,0
16,46.13,1781.52,3,8,1,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,Yes,1
30,61.91,5383.15,2,3,0,One year,DSL,Yes,Yes,No,Male,0,No,No,0
23,79.93,4388.74,2,7,4,Two year,No,Yes,No,No,Female,0,Yes,Yes,0
5,71.37,6679.86,1,9,0,Month-to-month,DSL,Yes,No,Yes,Male,1,Yes,No,1
65,48.82,1088.2,4,6,3,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
30,20.65,1125.29,2,9,2,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
21,69.62,4498.87,3,6,1,Month-to-month,DSL,No,No,Yes,Female,0,Yes,No,1
70,48.56,7576.39,1,1,4,One year,Fiber optic,No,Yes,No,Female,0,No,No,0
22,93.46,3378.48,3,0,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,Yes,1
32,22.39,2682.84,1,3,1,Month-to-month,No,Yes,No,Yes,Male,0,No,No,1
33,78.48,4892.85,1,1,0,Month-to-month,DSL,Yes,No,Yes,Male,1,Yes,No,0
16,114.15,7450.54,2,7,4,One year,Fiber optic,No,No,No,Female,0,No,No,1
38,37.44,6711.73,2,9,0,Month-to-month,Fiber optic,No,No,No,Male,1,No,No,0
14,67.16,7964.32,2,6,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
36,29.14,278.29,4,7,0,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
23,82.57,991.58,4,5,2,One year,No,Yes,No,Yes,Female,0,No,No,0
66,75.05,4914.8,3,0,1,Two year,Fiber optic,No,Yes,No,Female,0,No,No,0
2,60.74,6582.55,2,8,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,0
65,72.14,2353.43,4,5,4,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,No,0
67,109.66,1989.77,2,9,4,Month-to-month,No,No,Yes,No,Female,1,No,Yes,1
52,39.63,6317.11,4,0,4,One year,DSL,Yes,No,No,Female,0,No,No,0
62,22.26,545.42,4,0,2,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,0
23,106.17,3018.12,1,7,2,Two year,DSL,Yes,No,Yes,Male,1,Yes,Yes,0
26,77.71,4095.89,2,5,3,Month-to-month,No,Yes,No,Yes,Male,1,No,No,0
68,109.07,4526.75,2,7,1,Two year,Fiber optic,Yes,No,No,Female,0,Yes,No,0
55,79.69,5856.06,4,7,4,One year,No,No,No,Yes,Female,0,No,No,1
6,101.02,2903.28,2,7,1,Two year,No,Yes,No,Yes,Female,0,Yes,No,1
35,62.97,4940.21,4,9,0,Month-to-month,DSL,Yes,Yes,Yes,Female,0,No,No,1
22,94.99,4724.47,2,6,2,One year,DSL,No,No,No,Female,0,No,No,1
43,111.3,4426.17,1,6,3,Month-to-month,DSL,Yes,Yes,No,Male,0,Yes,Yes,1
15,77.21,5159.82,2,9,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,1,Yes,Yes,1
60,38.08,2149.65,1,3,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
12,46.88,768.73,3,8,2,One year,Fiber optic,No,No,Yes,Male,0,No,No,0
49,39.86,1042.25,2,1,4,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,0
42,44.69,1874.2,2,8,0,Two year,Fiber optic,No,Yes,Yes,Female,0,No,Yes,0
38,50.64,4051.56,2,9,2,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,Yes,0
45,75.51,6739.5,1,2,1,Month-to-month,DSL,No,No,No,Female,0,Yes,No,0
35,78.8,5640.22,2,1,1,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,0
30,62.65,6333.42,2,3,0,One year,Fiber optic,Yes,Yes,No,Female,0,No,No,1
30,81.54,2872.71,4,4,0,Month-to-month,Fiber optic,No,No,No,Male,0,No,No,1
6,28.16,3296.76,3,1,0,Two year,No,Yes,Yes,No,Female,0,Yes,Yes,0
67,28.78,3210.09,1,0,3,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,Yes,0
7,37.18,1615.8,4,9,4,Two year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
52,71.81,583.61,1,4,2,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,Yes,1
14,41.4,4768.24,4,8,1,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,Yes,0
15,48.33,7914.81,3,4,1,One year,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,0
21,60.03,1417.95,4,9,4,Two year,DSL,Yes,Yes,No,Female,0,Yes,No,0
35,101.19,468.81,1,8,0,Month-to-month,DSL,Yes,No,No,Female,0,No,Yes,1
66,21.39,6258.3,2,9,0,Two year,DSL,Yes,No,Yes,Female,1,Yes,No,0
2,84.94,2095.43,2,5,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
35,86.89,6654.19,3,2,4,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,0
20,99.87,5661.1,1,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
10,113.28,7570.82,1,3,0,Month-to-month,DSL,No,No,No,Male,0,Yes,Yes,1
25,22.01,3330.53,1,0,2,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,Yes,0
66,35.38,5329.56,3,2,0,Two year,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
25,108.62,3772.35,2,2,2,Two year,No,Yes,Yes,Yes,Female,0,Yes,No,0
54,65.85,5081.65,4,0,3,Month-to-month,No,No,No,Yes,Female,0,No,No,1
33,76.46,3651.83,3,8,4,Two year,Fiber optic,No,Yes,No,Female,0,No,Yes,1
36,86.3,1590.19,4,0,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,1,No,Yes,1
14,87.91,4112.39,2,8,0,One year,DSL,Yes,Yes,Yes,Male,0,No,No,0
65,113.17,4275.82,3,0,4,Month-to-month,DSL,No,Yes,No,Female,0,No,Yes,1
54,119.69,6503.77,2,1,0,One year,No,Yes,Yes,No,Female,0,No,No,1
52,92.02,5910.61,4,1,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,Yes,1
3,48.72,5343.95,1,5,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,1
41,107.98,995.76,1,6,0,One year,No,No,No,Yes,Male,0,No,No,1
6,24.92,5792.87,4,0,0,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
25,43.11,4052.41,1,2,4,One year,DSL,Yes,Yes,No,Male,0,No,No,0
13,109.74,7163.39,4,1,4,Two year,DSL,Yes,No,Yes,Male,0,No,Yes,1
8,45.62,7366.98,3,7,0,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,1
21,42.07,535.74,3,8,0,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,0
68,33.81,6583.07,3,1,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,Yes,0
25,105.91,397.81,1,1,1,One year,No,No,No,No,Male,0,Yes,Yes,1
68,70.01,3000.64,2,9,1,Two year,Fiber optic,Yes,Yes,No,Male,0,Yes,Yes,1
45,87.49,4384.17,1,8,3,Two year,DSL,Yes,Yes,No,Female,1,No,Yes,1
60,43.91,1270.0,1,3,4,One year,DSL,Yes,Yes,No,Female,0,Yes,No,0
12,95.8,5995.88,2,4,2,One year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,1
32,96.0,166.0,2,8,3,One year,No,No,Yes,Yes,Female,0,Yes,No,0
13,51.26,1431.93,2,5,4,Month-to-month,DSL,No,No,No,Male,0,No,No,0
31,61.07,4688.29,2,9,2,Month-to-month,No,No,Yes,Yes,Male,0,Yes,No,1
20,40.97,5743.66,1,8,1,One year,DSL,Yes,No,Yes,Male,1,Yes,No,0
18,117.66,7341.48,4,8,2,Two year,DSL,Yes,Yes,Yes,Male,1,Yes,No,0
60,84.56,5673.42,3,6,0,Two year,No,Yes,Yes,Yes,Female,1,No,No,0
63,113.45,5407.06,4,9,0,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,0
6,50.34,3215.3,1,8,4,One year,Fiber optic,No,No,No,Male,0,No,No,1
32,98.19,110.15,2,4,3,Two year,DSL,Yes,No,Yes,Female,1,No,No,0
43,96.59,1049.26,3,4,1,One year,No,Yes,No,Yes,Male,1,Yes,No,0
2,89.17,4322.98,3,7,4,Month-to-month,No,Yes,No,Yes,Female,1,No,No,1
60,116.56,5433.53,4,9,1,One year,No,No,No,Yes,Male,1,No,No,0
23,59.36,3397.84,1,3,0,One year,DSL,Yes,Yes,No,Female,0,No,No,0
31,33.07,5872.36,1,8,3,One year,DSL,Yes,Yes,Yes,Female,0,No,Yes,0
5,87.17,4222.71,1,6,3,One year,Fiber optic,Yes,No,Yes,Male,0,No,Yes,1
34,92.93,685.99,3,6,0,Two year,DSL,Yes,No,Yes,Female,0,No,No,0
10,77.51,1616.93,4,2,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,1
2,40.68,6735.99,3,3,3,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,Yes,1
11,70.45,5826.81,3,6,2,One year,DSL,Yes,No,Yes,Male,0,No,No,0
50,51.22,7168.62,2,4,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
31,62.75,1028.7,4,2,3,Two year,No,Yes,Yes,Yes,Female,0,No,No,1
56,84.52,7922.76,2,0,0,Month-to-month,No,Yes,No,Yes,Male,0,Yes,No,0
9,94.52,1754.31,1,6,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
21,43.22,193.06,3,5,1,Two year,DSL,No,No,Yes,Female,0,No,No,0
28,60.53,7979.64,4,9,1,Month-to-month,DSL,Yes,No,No,Female,0,No,No,0
62,46.92,2320.48,1,6,3,Two year,DSL,No,Yes,Yes,Male,0,No,No,1
7,39.86,5377.35,4,1,3,One year,DSL,No,Yes,Yes,Male,0,Yes,No,1
16,98.34,1495.79,3,3,4,Month-to-month,No,Yes,No,No,Male,0,No,No,1
4,110.93,4683.81,4,1,4,Two year,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
4,57.02,7241.88,1,7,3,Month-to-month,DSL,No,No,No,Female,0,No,No,1
40,95.13,2629.43,2,6,4,Month-to-month,DSL,Yes,No,No,Female,1,No,No,1
17,109.7,5395.01,3,0,0,Month-to-month,DSL,No,Yes,No,Female,0,No,Yes,1
52,104.61,1584.44,2,1,0,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,1
52,38.28,5035.88,3,1,4,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
36,115.63,2757.96,1,3,3,One year,Fiber optic,Yes,No,Yes,Female,1,No,Yes,0
38,57.67,1768.55,3,2,0,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,0
50,53.92,2574.14,2,0,1,One year,DSL,Yes,Yes,Yes,Female,0,No,Yes,0
63,26.24,1512.84,3,1,3,One year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,0
63,68.62,7225.14,1,8,2,Two year,Fiber optic,No,No,Yes,Male,0,Yes,No,0
62,30.9,3237.78,3,0,2,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,No,0
7,44.85,2037.71,2,8,3,Two year,No,No,Yes,No,Male,0,No,Yes,0
27,51.69,3642.42,1,6,4,Month-to-month,Fiber optic,No,Yes,No,Female,1,Yes,No,0
14,100.88,2632.24,2,1,0,One year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,1
71,107.55,5980.91,3,1,0,Two year,No,No,No,No,Male,0,Yes,No,0
5,50.25,7772.64,4,4,3,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,Yes,1
55,105.87,3560.47,2,4,1,Month-to-month,No,No,No,Yes,Male,0,No,Yes,1
2,105.72,6902.16,3,3,4,Month-to-month,No,Yes,No,Yes,Male,0,Yes,Yes,1
62,96.47,4570.32,4,9,1,Month-to-month,DSL,No,Yes,No,Female,0,No,No,0
21,34.67,1342.16,4,9,3,Month-to-month,No,No,No,Yes,Male,1,Yes,No,0
21,89.03,5555.92,1,2,3,One year,DSL,Yes,Yes,Yes,Female,1,No,No,0
10,114.5,4156.13,4,3,1,Month-to-month,DSL,Yes,No,No,Female,0,No,No,1
58,88.25,5239.79,2,9,2,Month-to-month,No,Yes,Yes,Yes,Female,1,Yes,No,1
39,53.16,7128.53,2,3,3,Month-to-month,No,No,Yes,No,Female,0,No,No,0
5,70.06,3579.43,4,1,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,1,Yes,No,1
65,84.57,7219.3,3,4,1,Month-to-month,DSL,No,No,No,Male,0,No,No,1
13,71.06,6030.29,2,4,2,One year,Fiber optic,No,No,No,Female,0,Yes,No,0
53,32.0,3959.98,2,4,1,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,1
45,51.21,4865.45,1,9,2,Two year,DSL,No,Yes,No,Female,0,No,No,0
32,100.24,2672.09,3,0,2,Month-to-month,No,Yes,No,No,Female,1,No,No,1
36,106.14,7870.42,4,5,4,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,0
60,33.73,5372.07,3,1,3,Month-to-month,DSL,No,No,No,Male,1,Yes,No,0
11,115.24,446.39,1,6,2,One year,DSL,No,No,No,Male,0,No,No,0
63,52.88,2680.31,1,3,3,One year,Fiber optic,No,No,Yes,Female,0,No,Yes,0
21,86.23,5024.18,3,4,4,Two year,Fiber optic,No,No,No,Male,0,Yes,No,0
52,95.18,545.03,1,4,3,One year,DSL,No,No,Yes,Female,0,Yes,No,0
55,101.19,288.69,1,4,0,Two year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
26,114.57,3655.19,1,1,2,One year,DSL,Yes,No,Yes,Female,0,No,No,1
68,51.29,2728.25,3,4,4,One year,Fiber optic,No,No,No,Male,0,Yes,No,0
34,105.85,3562.56,1,2,1,Two year,Fiber optic,No,No,Yes,Female,0,Yes,Yes,1
52,33.17,2175.28,4,3,4,One year,DSL,No,Yes,Yes,Female,0,Yes,Yes,1
52,90.5,1401.27,4,1,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,Yes,1
29,94.2,5544.23,2,3,4,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,0
38,87.77,4165.11,4,8,1,Two year,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
42,45.23,1681.22,2,7,0,Month-to-month,Fiber optic,No,No,Yes,Male,1,Yes,No,0
21,107.3,2624.76,3,2,2,One year,No,Yes,Yes,No,Female,0,No,No,1
42,36.89,4775.28,1,0,2,Month-to-month,No,Yes,Yes,Yes,Male,0,No,No,0
13,25.36,670.61,4,0,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,Yes,0
64,91.75,1264.88,2,5,3,One year,Fiber optic,Yes,Yes,Yes,Male,1,No,Yes,1
17,67.55,678.64,3,2,3,One year,DSL,Yes,No,Yes,Male,0,Yes,Yes,0
9,104.91,6517.31,2,3,1,Month-to-month,DSL,No,Yes,No,Male,0,No,No,1
41,58.34,6044.03,1,0,0,Month-to-month,DSL,No,No,No,Female,0,No,No,1
1,36.83,6051.17,4,7,0,Month-to-month,No,No,Yes,Yes,Male,0,No,No,1
2,103.64,5758.97,3,0,4,One year,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,1
60,74.89,5388.14,2,4,4,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,No,0
48,38.92,3868.24,3,5,3,One year,DSL,Yes,No,Yes,Female,0,Yes,No,0
29,92.04,5174.0,2,1,0,One year,No,No,Yes,Yes,Male,0,No,No,0
10,71.11,403.06,2,6,0,Two year,Fiber optic,Yes,No,No,Male,0,No,No,0
58,80.43,5009.57,1,6,0,Month-to-month,DSL,No,No,No,Female,0,No,No,1
60,66.09,6245.23,1,0,1,Month-to-month,No,Yes,Yes,Yes,Female,0,No,Yes,0
21,102.87,4052.83,2,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
28,102.96,2924.36,4,3,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,No,0
34,90.94,2291.67,3,4,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
8,30.54,5178.14,3,0,2,Two year,No,No,No,No,Female,0,No,Yes,0
59,103.89,5573.13,1,0,3,Month-to-month,No,Yes,No,Yes,Male,0,No,Yes,1
49,87.1,6980.64,4,6,1,Month-to-month,DSL,No,Yes,No,Female,0,No,No,0
17,89.7,2804.44,2,8,1,Month-to-month,DSL,No,Yes,Yes,Female,0,No,No,0
60,56.3,6181.2,1,0,4,Two year,DSL,Yes,Yes,Yes,Female,1,No,No,0
45,107.93,4534.71,2,1,2,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,0
69,92.54,7074.41,2,5,0,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,0
32,31.26,4269.72,1,5,2,Month-to-month,DSL,No,No,Yes,Male,0,Yes,Yes,0
44,60.78,4189.28,4,1,2,One year,Fiber optic,No,No,No,Female,1,Yes,Yes,0
65,108.64,4665.23,3,8,2,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
8,24.72,6019.59,1,3,4,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
43,116.14,7721.05,4,6,1,Month-to-month,No,Yes,Yes,No,Male,0,No,Yes,0
1,87.92,681.15,2,5,0,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,No,1
51,83.14,522.13,1,2,2,One year,DSL,No,Yes,No,Male,0,Yes,No,0
24,47.06,7506.65,3,7,0,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
24,44.88,4286.02,3,6,2,Two year,No,Yes,No,No,Male,1,No,No,0
17,114.21,4957.73,2,8,1,Month-to-month,DSL,Yes,Yes,Yes,Female,1,No,No,0
5,49.83,3911.15,1,2,0,Month-to-month,No,No,No,Yes,Female,1,No,No,0
20,97.55,839.89,3,0,3,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
21,59.31,6167.91,1,1,1,Two year,DSL,No,No,No,Female,0,No,No,0
58,33.93,6003.07,3,0,0,One year,DSL,Yes,No,Yes,Female,0,Yes,No,0
31,21.07,2562.46,2,4,2,Two year,No,No,Yes,Yes,Male,0,Yes,No,0
11,74.43,2519.29,2,9,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,Yes,1
52,117.58,6718.95,1,1,1,Month-to-month,DSL,Yes,Yes,Yes,Male,1,No,No,0
15,56.91,671.62,4,2,1,One year,No,Yes,Yes,Yes,Female,1,No,Yes,1
7,55.72,7060.73,4,7,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,1
28,54.41,2127.63,2,9,0,One year,No,No,No,Yes,Female,0,No,Yes,0
51,72.05,4784.58,3,4,3,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
58,64.07,7494.35,4,3,4,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,0
5,107.99,5457.17,2,4,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
5,70.55,3374.0,3,9,2,One year,Fiber optic,Yes,No,No,Male,0,Yes,No,1
8,70.78,5547.32,3,5,0,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
64,33.84,2817.44,4,6,1,Two year,Fiber optic,No,Yes,No,Male,0,Yes,No,1
10,118.27,2290.34,2,8,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
38,45.0,7973.8,3,0,1,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,0
8,27.34,6031.24,3,3,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
25,86.31,5193.29,1,8,0,Month-to-month,Fiber optic,Yes,No,No,Female,0,No,Yes,0
66,79.54,2906.79,1,4,2,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,0
50,61.51,488.37,4,7,0,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
67,62.22,345.35,1,0,1,One year,Fiber optic,Yes,No,No,Male,0,No,No,0
49,98.51,4478.03,2,3,4,One year,No,Yes,No,Yes,Female,0,No,No,1
36,39.57,6120.06,4,8,4,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,Yes,1
68,102.03,4345.3,4,0,3,One year,DSL,No,Yes,No,Female,0,Yes,Yes,0
41,84.87,6742.2,1,0,3,Two year,DSL,No,No,No,Female,0,No,Yes,0
62,61.9,364.07,3,3,2,Month-to-month,No,Yes,No,No,Female,0,Yes,No,0
10,65.8,2997.34,2,2,0,One year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,0
21,45.66,1972.86,2,6,3,One year,No,No,No,No,Female,0,No,No,0
36,95.21,3633.46,2,2,1,Month-to-month,No,No,Yes,No,Male,1,No,No,1
12,71.29,671.77,4,0,4,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
2,52.09,7637.64,2,9,0,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,0
13,79.61,1863.72,3,1,4,One year,Fiber optic,No,Yes,Yes,Female,0,No,Yes,0
53,119.57,7386.23,3,9,0,Two year,DSL,Yes,Yes,Yes,Male,0,No,No,0
32,63.53,3464.56,1,3,3,One year,DSL,No,No,No,Male,0,No,Yes,0
16,112.07,7885.64,2,0,3,Month-to-month,DSL,Yes,Yes,No,Male,1,Yes,No,0
32,54.5,4477.06,4,0,2,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,Yes,0
32,25.47,7453.58,1,7,0,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
11,40.42,142.26,3,6,1,Month-to-month,DSL,No,No,Yes,Female,1,No,No,1
