customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
CUST1516,66,116.81,6218.44,2,0,2,Two year,No,No,Yes,No,Male,0,Yes,Yes,1
CUST1517,34,26.66,1162.02,3,3,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1518,36,84.83,3794.99,1,2,1,Two year,Fiber optic,Yes,Yes,Yes,Female,0,No,Yes,0
CUST1519,6,27.41,4886.58,3,5,1,Month-to-month,DSL,No,No,No,Male,0,No,No,1
CUST1520,39,57.55,3483.98,3,6,2,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,Yes,0
CUST1521,42,100.38,314.14,2,7,4,Two year,DSL,Yes,Yes,No,Male,0,Yes,Yes,0
CUST1522,58,63.35,6289.66,3,1,1,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1523,12,119.72,183.05,4,5,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
CUST1524,3,75.91,6118.93,2,5,4,One year,No,No,No,No,Female,0,Yes,Yes,0
CUST1525,18,52.12,7157.11,2,9,2,One year,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1526,40,42.01,3519.44,1,4,4,Two year,Fiber optic,Yes,No,Yes,Female,0,No,No,0
CUST1527,21,55.05,4330.79,1,9,1,Month-to-month,No,Yes,Yes,No,Male,0,No,No,0
CUST1528,15,57.25,3868.17,1,9,2,Two year,DSL,Yes,No,Yes,Male,1,No,No,0
CUST1529,26,26.87,3174.75,1,6,1,Month-to-month,No,No,No,No,Female,0,Yes,No,0
CUST1530,8,56.96,7110.65,4,2,2,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST1531,42,66.42,7162.07,2,3,0,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
CUST1532,44,92.27,2752.95,3,9,1,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST1533,14,85.67,4959.05,1,8,1,Two year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
CUST1534,2,90.88,7422.57,1,3,3,Month-to-month,No,Yes,No,No,Male,1,Yes,No,0
CUST1535,37,20.84,7700.26,1,2,1,Two year,DSL,Yes,No,Yes,Male,1,No,No,0
CUST1536,69,41.77,4120.78,3,1,4,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,1
CUST1537,38,86.17,3677.32,1,4,2,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,1
CUST1538,41,68.4,2301.69,3,3,0,Two year,No,No,Yes,Yes,Male,0,Yes,No,0
CUST1539,62,20.53,7675.09,2,7,4,One year,DSL,No,Yes,No,Male,0,Yes,Yes,0
CUST1540,60,100.45,1228.23,2,6,4,One year,No,Yes,Yes,No,Female,0,Yes,Yes,1
CUST1541,14,97.28,4680.65,2,5,4,One year,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1542,2,74.84,2332.15,4,1,4,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,0
CUST1543,70,26.65,2304.17,3,2,0,Two year,Fiber optic,No,Yes,Yes,Male,0,No,Yes,0
CUST1544,17,96.65,3299.25,1,9,3,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,0
CUST1545,28,78.37,7990.46,1,8,1,Two year,Fiber optic,Yes,Yes,No,Female,0,No,No,0
CUST1546,66,98.2,534.23,1,8,4,Month-to-month,DSL,No,No,No,Male,0,No,No,0
CUST1547,35,95.17,4670.48,1,4,1,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1548,5,100.3,752.32,4,2,1,Two year,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1549,65,71.8,1320.71,1,1,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
CUST1550,40,34.03,3572.55,4,7,3,Two year,Fiber optic,Yes,Yes,No,Female,0,No,No,1
CUST1551,56,87.12,4132.64,3,5,1,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
CUST1552,36,82.05,2144.46,2,9,2,Month-to-month,DSL,Yes,No,No,Female,0,No,No,1
CUST1553,45,94.23,2600.01,1,6,1,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1554,23,36.99,787.04,2,0,4,Month-to-month,No,Yes,Yes,No,Male,0,Yes,No,1
CUST1555,47,39.5,2495.44,3,0,0,One year,No,No,Yes,No,Female,0,No,Yes,0
CUST1556,31,109.04,7735.81,3,9,1,Month-to-month,DSL,Yes,No,No,Male,0,Yes,Yes,0
CUST1557,11,95.0,7563.19,1,1,3,Month-to-month,DSL,No,No,No,Female,0,No,No,1
CUST1558,10,110.82,2745.54,3,9,2,Month-to-month,No,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1559,67,95.87,4609.75,2,2,2,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST1560,14,79.72,7285.8,1,0,0,One year,Fiber optic,Yes,No,Yes,Female,1,Yes,No,1
CUST1561,10,85.41,148.85,4,4,0,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
CUST1562,1,108.91,6504.4,1,2,1,One year,DSL,No,Yes,Yes,Female,0,No,Yes,1
CUST1563,5,77.88,7592.12,2,0,4,Two year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1564,20,83.24,821.47,1,7,3,One year,No,Yes,Yes,Yes,Male,0,No,No,0
CUST1565,8,35.65,1375.44,1,5,2,Two year,Fiber optic,Yes,No,No,Female,0,No,No,0
CUST1566,43,67.39,7689.9,2,8,0,Month-to-month,DSL,Yes,Yes,Yes,Female,0,No,Yes,1
CUST1567,1,91.64,4346.57,1,2,3,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
CUST1568,57,47.09,212.15,1,8,4,Two year,DSL,Yes,Yes,Yes,Female,0,No,No,1
CUST1569,64,40.23,2135.29,2,8,2,One year,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST1570,28,51.38,3654.56,3,0,2,One year,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1571,37,44.15,5573.98,2,2,4,One year,DSL,Yes,No,Yes,Female,1,Yes,Yes,0
CUST1572,47,41.49,5891.97,1,5,2,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,1
CUST1573,37,62.49,7963.83,4,7,4,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1574,49,110.78,2371.34,4,3,2,One year,DSL,No,No,Yes,Female,1,Yes,No,1
CUST1575,44,70.71,4351.94,2,4,1,One year,DSL,Yes,Yes,No,Male,0,Yes,No,0
CUST1576,56,38.79,4313.26,4,8,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,No,0
CUST1577,28,27.7,3304.6,1,5,3,Two year,Fiber optic,Yes,No,No,Female,1,No,No,0
CUST1578,6,89.62,1436.38,1,6,1,Month-to-month,No,No,No,Yes,Male,0,No,No,1
CUST1579,61,58.28,7821.91,2,6,3,Month-to-month,No,No,Yes,Yes,Female,0,Yes,Yes,1
CUST1580,20,102.18,6841.21,1,3,2,Two year,Fiber optic,No,No,No,Female,0,No,No,0
CUST1581,2,85.95,4036.83,3,3,3,One year,Fiber optic,No,Yes,No,Male,0,Yes,No,1
CUST1582,37,99.62,4865.64,1,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,1
CUST1583,20,47.19,1895.36,2,4,4,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST1584,26,89.24,4395.92,3,4,0,Month-to-month,DSL,No,No,No,Male,1,No,Yes,1
CUST1585,29,46.41,5590.26,3,7,3,One year,No,Yes,No,No,Male,1,No,No,1
CUST1586,1,113.91,4169.82,4,8,0,Month-to-month,DSL,Yes,Yes,Yes,Female,1,No,No,1
CUST1587,35,83.64,7923.25,1,1,3,Two year,DSL,No,No,No,Female,0,Yes,Yes,0
CUST1588,70,52.45,4929.6,2,6,3,Two year,Fiber optic,Yes,Yes,Yes,Female,1,Yes,Yes,0
CUST1589,59,46.95,3030.69,4,0,4,Two year,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1590,69,39.09,6200.0,4,0,2,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1591,33,89.46,1446.65,1,3,1,One year,DSL,No,No,Yes,Female,0,No,No,0
CUST1592,51,41.87,3137.67,1,9,1,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1593,12,79.53,2840.98,2,6,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,0
CUST1594,20,46.46,3511.28,4,1,2,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
CUST1595,53,86.2,6276.06,2,1,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1596,43,101.49,3924.97,4,0,1,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,Yes,1
CUST1597,50,97.8,6372.71,4,9,0,Month-to-month,No,Yes,No,Yes,Female,0,No,No,1
CUST1598,29,96.09,4654.26,4,1,2,Month-to-month,DSL,No,No,No,Female,1,Yes,No,1
CUST1599,57,38.77,2802.35,1,6,2,Two year,DSL,No,No,Yes,Female,0,Yes,Yes,1
CUST1600,39,28.84,6498.83,4,8,4,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,1
CUST1601,56,89.89,1982.49,4,5,1,One year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
CUST1602,43,56.83,1872.63,4,9,4,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,Yes,1
CUST1603,50,63.23,4085.57,3,1,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,No,No,1
CUST1604,23,23.11,2160.71,1,9,2,Two year,DSL,No,No,No,Male,0,No,No,0
CUST1605,44,45.96,171.79,3,9,2,Month-to-month,DSL,No,No,Yes,Female,0,No,No,0
CUST1606,38,23.37,5221.55,1,8,3,One year,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1607,23,107.92,4137.64,2,6,3,Month-to-month,DSL,No,Yes,No,Male,1,No,No,1
CUST1608,45,44.34,3619.59,3,0,2,Month-to-month,No,Yes,Yes,No,Female,0,No,No,0
CUST1609,52,75.73,7739.05,2,8,2,Month-to-month,Fiber optic,No,No,No,Male,0,No,Yes,1
CUST1610,50,23.9,4612.47,4,1,0,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST1611,8,86.68,6921.11,2,3,0,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST1612,1,52.3,1201.66,2,8,4,One year,Fiber optic,No,No,No,Female,1,Yes,No,0
CUST1613,8,109.79,4596.73,2,3,3,Month-to-month,DSL,Yes,Yes,Yes,Male,1,No,No,1
CUST1614,29,108.81,6957.04,2,2,3,Month-to-month,No,No,No,No,Female,1,No,No,0
CUST1615,5,52.53,4706.54,1,0,2,Month-to-month,No,No,No,No,Male,1,No,No,0
CUST1616,47,110.1,5772.31,3,6,2,Two year,DSL,No,No,No,Female,0,Yes,No,1
CUST1617,34,119.62,3039.14,1,5,4,Two year,DSL,Yes,No,Yes,Female,0,No,Yes,0
CUST1618,65,102.54,830.35,1,9,3,One year,DSL,No,No,Yes,Male,1,No,No,1
CUST1619,55,104.49,3717.41,1,3,0,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
CUST1620,43,44.9,3216.39,2,5,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST1621,30,77.67,6949.78,1,5,4,Month-to-month,No,No,No,Yes,Male,0,No,No,0
CUST1622,17,26.73,2027.56,3,3,1,One year,Fiber optic,No,Yes,Yes,Male,1,Yes,No,0
CUST1623,26,29.49,7737.2,1,5,0,One year,Fiber optic,No,No,Yes,Female,0,Yes,No,0
CUST1624,8,119.89,7669.29,4,9,0,Month-to-month,Fiber optic,No,No,Yes,Male,1,Yes,Yes,1
CUST1625,47,52.66,2056.29,2,7,1,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,Yes,1
CUST1626,46,94.82,2849.61,4,2,4,Two year,Fiber optic,No,No,Yes,Female,0,Yes,Yes,1
CUST1627,68,100.67,7174.89,3,3,1,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST1628,33,105.8,7736.32,3,9,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,1
CUST1629,1,119.76,3603.17,3,0,4,One year,Fiber optic,Yes,No,Yes,Female,0,No,No,0
CUST1630,19,44.15,2635.88,3,3,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,0
CUST1631,31,24.04,4256.14,1,9,3,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,No,0
CUST1632,14,61.12,5533.38,2,9,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1633,53,33.01,2260.45,3,8,0,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,1
CUST1634,48,22.24,5918.14,4,7,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,0
CUST1635,69,56.04,508.09,3,3,3,Two year,Fiber optic,Yes,No,No,Female,0,No,Yes,0
CUST1636,62,98.37,489.43,2,6,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,No,1
CUST1637,66,76.62,3151.67,4,9,4,One year,DSL,Yes,Yes,Yes,Male,0,No,Yes,0
CUST1638,64,51.28,2892.44,4,2,1,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,1
CUST1639,70,85.43,2593.5,4,8,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,0
CUST1640,63,43.2,3979.06,1,9,4,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1641,33,21.44,2633.8,3,3,4,One year,No,No,Yes,No,Female,0,Yes,No,0
CUST1642,41,96.44,1618.84,1,1,1,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1643,48,82.37,2544.81,4,9,3,Two year,Fiber optic,No,Yes,No,Female,0,No,No,1
CUST1644,13,96.23,7801.74,1,4,0,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,No,1
CUST1645,31,23.89,3347.8,1,1,1,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,1
CUST1646,68,103.71,3613.23,1,9,3,Two year,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST1647,4,81.95,4654.71,3,5,3,Two year,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,1
CUST1648,19,76.34,7868.39,4,9,3,One year,Fiber optic,Yes,Yes,No,Male,0,No,No,0
CUST1649,70,82.46,2008.65,4,0,2,One year,Fiber optic,No,Yes,No,Female,0,Yes,No,1
CUST1650,13,106.44,5482.13,3,5,2,One year,Fiber optic,No,Yes,No,Male,1,Yes,No,0
CUST1651,23,78.69,5756.28,1,3,3,Month-to-month,No,Yes,Yes,Yes,Female,1,No,No,0
CUST1652,1,78.1,4897.86,1,2,4,One year,Fiber optic,No,No,Yes,Female,1,No,No,1
CUST1653,54,119.07,799.77,2,1,2,Two year,DSL,Yes,No,Yes,Male,0,Yes,Yes,0
CUST1654,71,95.67,5447.29,2,6,1,One year,No,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST1655,15,64.23,606.35,2,8,2,Month-to-month,No,No,Yes,Yes,Female,0,No,No,0
CUST1656,65,90.74,4809.53,3,2,4,Month-to-month,DSL,No,Yes,Yes,Male,0,No,No,1
CUST1657,71,58.92,5942.69,4,5,0,Month-to-month,DSL,Yes,No,No,Male,0,No,No,1
CUST1658,15,42.89,1766.66,2,8,2,Month-to-month,DSL,No,No,No,Male,0,Yes,No,0
CUST1659,21,79.69,6748.81,4,1,3,Two year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1660,19,112.82,339.8,4,6,3,Month-to-month,No,No,Yes,Yes,Male,1,No,No,0
CUST1661,60,112.91,6766.12,4,4,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1662,33,54.19,3736.6,3,4,0,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,Yes,1
CUST1663,49,72.77,1818.94,3,6,4,One year,No,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1664,35,41.16,1156.85,3,8,1,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,No,0
CUST1665,44,119.56,7631.13,3,3,4,Month-to-month,DSL,No,Yes,Yes,Male,0,No,Yes,0
CUST1666,11,118.11,674.06,2,8,0,Month-to-month,No,Yes,No,Yes,Female,0,Yes,No,1
CUST1667,66,84.95,1672.84,1,9,3,Month-to-month,No,Yes,Yes,No,Male,0,No,No,1
CUST1668,46,100.44,2847.8,1,8,4,Month-to-month,No,Yes,Yes,No,Male,0,No,No,1
CUST1669,9,91.51,4999.86,1,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1670,3,79.32,4403.93,2,2,3,Two year,Fiber optic,Yes,No,Yes,Female,0,No,Yes,1
CUST1671,26,25.33,1092.58,1,1,1,Month-to-month,DSL,No,Yes,No,Male,0,No,Yes,0
CUST1672,48,65.48,2388.85,2,8,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,Yes,0
CUST1673,66,87.48,1986.14,2,1,1,One year,No,Yes,Yes,No,Female,0,Yes,No,0
CUST1674,70,87.75,1786.99,2,5,3,Month-to-month,DSL,Yes,No,No,Male,0,No,Yes,1
CUST1675,28,57.31,3348.04,1,4,2,One year,Fiber optic,No,No,No,Male,0,Yes,No,0
CUST1676,26,114.17,5661.85,4,4,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST1677,25,36.74,1817.88,1,3,3,One year,DSL,Yes,Yes,Yes,Female,1,No,Yes,0
CUST1678,12,70.04,2996.76,1,5,2,One year,Fiber optic,Yes,No,No,Male,1,No,No,0
CUST1679,5,89.09,3188.25,3,4,1,Two year,DSL,No,Yes,Yes,Female,1,No,No,0
CUST1680,48,89.71,7814.01,2,3,0,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1681,37,84.86,7641.86,4,8,0,Month-to-month,DSL,Yes,No,No,Female,0,No,No,1
CUST1682,44,47.53,6421.09,3,5,0,Month-to-month,No,No,Yes,Yes,Male,0,No,No,0
CUST1683,15,35.62,2009.11,4,9,0,Two year,DSL,Yes,No,No,Female,0,No,No,0
CUST1684,43,83.59,637.49,4,9,4,Two year,DSL,Yes,Yes,No,Male,1,Yes,No,0
CUST1685,48,79.93,2603.54,2,9,0,Month-to-month,DSL,Yes,Yes,No,Male,0,Yes,Yes,0
CUST1686,70,37.94,2207.68,1,2,2,Month-to-month,No,No,No,No,Male,1,No,No,0
CUST1687,46,90.51,4096.81,2,9,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
CUST1688,43,65.52,6244.05,2,5,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,0
CUST1689,21,86.78,6880.75,3,0,0,Month-to-month,Fiber optic,No,No,No,Male,1,No,Yes,1
CUST1690,23,103.74,6774.43,2,4,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1691,47,36.97,2941.44,1,9,2,One year,DSL,Yes,Yes,No,Male,1,Yes,No,0
CUST1692,15,21.91,5529.15,4,5,2,Two year,Fiber optic,Yes,No,No,Female,0,Yes,Yes,0
CUST1693,25,97.91,2571.39,2,7,4,Two year,DSL,No,Yes,Yes,Male,0,No,No,1
CUST1694,36,80.97,581.15,4,8,3,Month-to-month,No,No,No,No,Female,0,No,Yes,1
CUST1695,51,89.96,5642.37,2,2,2,One year,Fiber optic,Yes,No,Yes,Female,1,No,Yes,0
CUST1696,15,103.82,177.64,4,1,1,Two year,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1697,68,100.28,3332.54,2,3,0,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
CUST1698,21,116.09,2702.1,3,7,2,One year,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1699,13,73.59,5577.68,4,7,1,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,1
CUST1700,19,68.85,6153.34,2,2,0,Month-to-month,DSL,No,No,Yes,Female,0,No,No,0
CUST1701,34,60.19,2502.35,2,3,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,No,0
CUST1702,68,35.37,6511.85,3,2,2,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST1703,52,77.26,2421.94,3,9,2,One year,Fiber optic,No,No,Yes,Female,0,No,Yes,0
CUST1704,27,47.7,3625.98,3,1,1,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST1705,29,112.13,5843.45,4,3,3,Month-to-month,DSL,Yes,No,No,Female,0,Yes,Yes,0
CUST1706,28,78.32,5574.07,4,5,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,1,No,No,1
CUST1707,35,79.28,7900.21,3,4,3,Two year,Fiber optic,No,Yes,Yes,Male,0,No,Yes,1
CUST1708,8,55.49,1878.77,1,2,2,Month-to-month,DSL,Yes,No,Yes,Male,1,Yes,Yes,1
CUST1709,16,25.2,5332.31,1,1,3,One year,DSL,Yes,No,No,Female,0,Yes,No,0
CUST1710,36,23.17,4916.49,2,8,0,One year,No,No,No,No,Male,0,No,No,0
CUST1711,30,62.33,7329.28,1,0,4,Month-to-month,No,Yes,Yes,No,Female,1,Yes,No,1
CUST1712,18,28.46,1335.26,2,8,3,Month-to-month,No,No,No,Yes,Female,0,No,No,1
CUST1713,2,80.68,6039.21,4,0,0,One year,No,Yes,No,Yes,Male,0,No,Yes,1
CUST1714,49,108.1,4589.32,4,6,1,Month-to-month,DSL,Yes,No,Yes,Female,1,Yes,No,1
CUST1715,4,108.29,2269.86,1,5,3,Month-to-month,DSL,No,No,No,Male,0,No,No,1
CUST1716,7,85.9,3848.04,4,6,4,One year,DSL,Yes,No,Yes,Male,1,No,No,1
CUST1717,39,41.12,2736.84,3,2,0,Month-to-month,DSL,No,No,Yes,Female,0,No,No,0
CUST1718,13,106.3,4676.58,3,2,3,Month-to-month,No,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1719,31,108.61,7123.1,1,0,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
CUST1720,71,39.67,4597.51,1,3,3,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1721,63,93.74,5090.61,2,1,0,One year,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1722,56,48.65,4198.11,4,9,3,One year,No,Yes,No,No,Male,0,No,No,0
CUST1723,42,100.26,504.21,2,7,4,One year,No,Yes,No,Yes,Male,0,Yes,No,1
CUST1724,61,119.72,1939.58,2,2,2,One year,DSL,No,No,Yes,Male,0,No,No,0
CUST1725,42,23.0,3986.81,3,6,0,Month-to-month,No,No,No,Yes,Female,0,Yes,No,0
CUST1726,56,109.74,2550.86,3,6,0,Month-to-month,DSL,Yes,No,Yes,Female,1,Yes,No,1
CUST1727,36,82.26,1535.93,3,8,0,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,0
CUST1728,68,117.34,4082.65,3,5,0,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,No,1
CUST1729,7,66.5,2650.2,2,0,3,Two year,Fiber optic,No,Yes,No,Female,1,Yes,Yes,1
CUST1730,54,104.74,2139.05,3,7,4,Two year,DSL,No,Yes,Yes,Female,0,No,Yes,0
CUST1731,1,26.24,3765.48,4,0,1,Month-to-month,DSL,Yes,No,Yes,Male,1,Yes,Yes,0
CUST1732,44,53.53,1152.95,3,2,4,Month-to-month,No,No,Yes,No,Female,0,No,Yes,1
CUST1733,45,26.7,7429.19,3,4,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1734,47,117.53,6954.85,3,7,3,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
CUST1735,13,101.7,5690.2,1,8,3,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1736,22,105.25,939.09,4,6,0,Month-to-month,DSL,No,No,No,Female,1,No,No,0
CUST1737,21,113.8,6229.43,4,8,3,Two year,DSL,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1738,9,28.51,6482.86,2,2,0,One year,DSL,Yes,Yes,Yes,Female,0,No,No,0
CUST1739,26,58.56,6165.34,2,4,4,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,1
CUST1740,9,27.1,1000.33,3,9,2,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,Yes,0
CUST1741,15,41.08,5186.87,1,7,3,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,Yes,1
CUST1742,10,42.94,6691.17,2,0,0,Two year,DSL,Yes,Yes,No,Female,0,No,No,0
CUST1743,42,66.91,4661.09,2,7,0,Two year,No,No,Yes,No,Female,1,No,Yes,0
CUST1744,24,46.86,5206.62,3,6,3,Two year,DSL,No,Yes,Yes,Female,1,Yes,No,0
CUST1745,49,30.1,3721.07,3,0,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,Yes,1
CUST1746,26,36.75,4276.79,2,9,0,One year,DSL,No,Yes,No,Female,0,Yes,Yes,0
CUST1747,37,34.73,371.58,2,9,3,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,Yes,1
CUST1748,68,117.31,5147.81,4,5,0,One year,DSL,Yes,No,Yes,Male,0,Yes,No,0
CUST1749,50,95.93,743.43,1,0,1,Month-to-month,No,No,Yes,Yes,Female,0,Yes,Yes,1
CUST1750,24,116.78,3536.62,4,1,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST1751,19,63.97,2411.98,2,4,1,One year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST1752,60,47.84,4408.88,4,1,4,Month-to-month,DSL,Yes,Yes,Yes,Female,1,Yes,No,1
CUST1753,39,99.83,1153.99,4,9,3,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST1754,18,52.63,5563.98,2,0,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
CUST1755,19,49.94,6380.59,3,5,2,Month-to-month,DSL,No,No,No,Female,0,No,No,1
CUST1756,36,43.25,1390.5,2,7,0,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,Yes,1
CUST1757,55,32.97,924.07,3,7,3,Month-to-month,No,No,Yes,No,Female,0,Yes,No,0
CUST1758,69,45.65,1249.57,2,7,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1759,47,55.53,7029.31,2,5,2,Month-to-month,No,No,Yes,Yes,Male,0,No,No,0
CUST1760,49,87.4,4272.7,2,2,1,Two year,No,Yes,Yes,No,Male,1,No,No,0
CUST1761,33,26.26,3791.36,1,0,4,Month-to-month,No,No,Yes,No,Female,1,Yes,Yes,1
CUST1762,21,41.05,943.02,3,1,3,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,No,0
CUST1763,22,100.9,5231.49,1,4,0,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1764,48,34.69,6957.2,2,9,2,Two year,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1765,37,54.26,6642.67,4,4,1,One year,Fiber optic,No,Yes,No,Female,1,No,No,0
CUST1766,15,106.47,5045.83,1,9,3,Month-to-month,No,No,No,Yes,Male,1,No,No,1
CUST1767,35,35.49,694.7,3,0,1,One year,DSL,Yes,No,Yes,Female,0,No,Yes,0
CUST1768,71,28.27,987.94,2,0,3,One year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
